PHEWAS_CODE;ICD10_CODE;EXCLUSION;STR
K60;K602;K55-K63;Fissure and fistula of anal and rectal regions
K60;K600;K55-K63;Fissure and fistula of anal and rectal regions
K60;K604;K55-K63;Fissure and fistula of anal and rectal regions
K60;K603;K55-K63;Fissure and fistula of anal and rectal regions
K61;K612;K55-K63;Abscess of anal and rectal regions
K61;K610;K55-K63;Abscess of anal and rectal regions
K61;K613;K55-K63;Abscess of anal and rectal regions
K61;K61;K55-K63;Abscess of anal and rectal regions
K61;K611;K55-K63;Abscess of anal and rectal regions
K61;K614;K55-K63;Abscess of anal and rectal regions
K62;K620;K55-K63;Other diseases of anus and rectum
K62;K621;K55-K63;Other diseases of anus and rectum
K62;K627;K55-K63;Other diseases of anus and rectum
K62;K629;K55-K63;Other diseases of anus and rectum
K62;K62;K55-K63;Other diseases of anus and rectum
K62;K625;K55-K63;Other diseases of anus and rectum
K62;K624;K55-K63;Other diseases of anus and rectum
K62;K622;K55-K63;Other diseases of anus and rectum
K62;K623;K55-K63;Other diseases of anus and rectum
K62;K626;K55-K63;Other diseases of anus and rectum
K62;K628;K55-K63;Other diseases of anus and rectum
K63;K630;K55-K63;Other diseases of intestine
K63;K631;K55-K63;Other diseases of intestine
K63;K63;K55-K63;Other diseases of intestine
K63;K639;K55-K63;Other diseases of intestine
K63;K632;K55-K63;Other diseases of intestine
K63;K638;K55-K63;Other diseases of intestine
K63;K634;K55-K63;Other diseases of intestine
K63;K635;K55-K63;Other diseases of intestine
K63;K635+8;K55-K63;Other diseases of intestine
K63;K635+0;K55-K63;Other diseases of intestine
K63;K633;K55-K63;Other diseases of intestine
K65;K658;K65-K67;Peritonitis
K65;K650;K65-K67;Peritonitis
K65;K65;K65-K67;Peritonitis
K65;K659;K65-K67;Peritonitis
K66;K66;K65-K67;Other disorders of peritoneum
K66;K669;K65-K67;Other disorders of peritoneum
K66;K668;K65-K67;Other disorders of peritoneum
K66;K661;K65-K67;Other disorders of peritoneum
K66;K660;K65-K67;Other disorders of peritoneum
K67;K67;K65-K67;Disorders of peritoneum in infectious diseases classified elsewhere
K67;K672;K65-K67;Disorders of peritoneum in infectious diseases classified elsewhere
K67;K670;K65-K67;Disorders of peritoneum in infectious diseases classified elsewhere
K67;K678;K65-K67;Disorders of peritoneum in infectious diseases classified elsewhere
K67;K673;K65-K67;Disorders of peritoneum in infectious diseases classified elsewhere
K67;K671;K65-K67;Disorders of peritoneum in infectious diseases classified elsewhere
K70;K704;K70-K77;Alcoholic liver disease
K70;K703;K70-K77;Alcoholic liver disease
K70;K70;K70-K77;Alcoholic liver disease
K70;K709;K70-K77;Alcoholic liver disease
K70;K701;K70-K77;Alcoholic liver disease
K70;K700;K70-K77;Alcoholic liver disease
K70;K702;K70-K77;Alcoholic liver disease
K71;K716;K70-K77;Toxic liver disease
K71;K713;K70-K77;Toxic liver disease
K71;K711;K70-K77;Toxic liver disease
K71;K715;K70-K77;Toxic liver disease
K71;K719;K70-K77;Toxic liver disease
K71;K71;K70-K77;Toxic liver disease
K71;K712;K70-K77;Toxic liver disease
K71;K714;K70-K77;Toxic liver disease
K71;K718;K70-K77;Toxic liver disease
K71;K717;K70-K77;Toxic liver disease
K71;K710;K70-K77;Toxic liver disease
K72;K729;K70-K77;Hepatic failure, not elsewhere classified
K72;K72;K70-K77;Hepatic failure, not elsewhere classified
K72;K721;K70-K77;Hepatic failure, not elsewhere classified
K72;K720;K70-K77;Hepatic failure, not elsewhere classified
K73;K739;K70-K77;Chronic hepatitis, not elsewhere classified
K73;K738;K70-K77;Chronic hepatitis, not elsewhere classified
K73;K731;K70-K77;Chronic hepatitis, not elsewhere classified
K73;K732;K70-K77;Chronic hepatitis, not elsewhere classified
K73;K73;K70-K77;Chronic hepatitis, not elsewhere classified
K73;K730;K70-K77;Chronic hepatitis, not elsewhere classified
K74;K742;K70-K77;Fibrosis and cirrhosis of liver
K74;K74;K70-K77;Fibrosis and cirrhosis of liver
K74;K746;K70-K77;Fibrosis and cirrhosis of liver
K74;K743;K70-K77;Fibrosis and cirrhosis of liver
K74;K740;K70-K77;Fibrosis and cirrhosis of liver
K74;K744;K70-K77;Fibrosis and cirrhosis of liver
K74;K741;K70-K77;Fibrosis and cirrhosis of liver
K74;K745;K70-K77;Fibrosis and cirrhosis of liver
K75;K753;K70-K77;Other inflammatory liver diseases
K75;K758;K70-K77;Other inflammatory liver diseases
K75;K752;K70-K77;Other inflammatory liver diseases
K75;K75;K70-K77;Other inflammatory liver diseases
K75;K759;K70-K77;Other inflammatory liver diseases
K75;K754;K70-K77;Other inflammatory liver diseases
K75;K750;K70-K77;Other inflammatory liver diseases
K75;K751;K70-K77;Other inflammatory liver diseases
K76;K766;K70-K77;Other diseases of liver
K76;K769;K70-K77;Other diseases of liver
K76;K765;K70-K77;Other diseases of liver
K76;K76;K70-K77;Other diseases of liver
K76;K760;K70-K77;Other diseases of liver
K76;K761;K70-K77;Other diseases of liver
K76;K767;K70-K77;Other diseases of liver
K76;K768;K70-K77;Other diseases of liver
K76;K762;K70-K77;Other diseases of liver
K76;K763;K70-K77;Other diseases of liver
K76;K764;K70-K77;Other diseases of liver
K77;K778;K70-K77;Liver disorders in diseases classified elsewhere
K77;K770;K70-K77;Liver disorders in diseases classified elsewhere
K77;K77;K70-K77;Liver disorders in diseases classified elsewhere
K80;K80;K80-K87;Cholelithiasis
K80;K808;K80-K87;Cholelithiasis
K80;K802;K80-K87;Cholelithiasis
K80;K804;K80-K87;Cholelithiasis
K80;K801;K80-K87;Cholelithiasis
K80;K803;K80-K87;Cholelithiasis
K80;K805;K80-K87;Cholelithiasis
K80;K800;K80-K87;Cholelithiasis
K81;K810;K80-K87;Cholecystitis
K81;K811;K80-K87;Cholecystitis
K81;K81;K80-K87;Cholecystitis
K81;K819;K80-K87;Cholecystitis
K81;K818;K80-K87;Cholecystitis
K82;K828;K80-K87;Other diseases of gallbladder
K82;K829;K80-K87;Other diseases of gallbladder
K82;K821;K80-K87;Other diseases of gallbladder
K82;K820;K80-K87;Other diseases of gallbladder
K82;K822;K80-K87;Other diseases of gallbladder
K82;K824;K80-K87;Other diseases of gallbladder
K82;K823;K80-K87;Other diseases of gallbladder
K82;K82;K80-K87;Other diseases of gallbladder
K83;K839;K80-K87;Other diseases of biliary tract
K83;K83;K80-K87;Other diseases of biliary tract
K83;K834;K80-K87;Other diseases of biliary tract
K83;K835;K80-K87;Other diseases of biliary tract
K83;K830;K80-K87;Other diseases of biliary tract
K83;K838;K80-K87;Other diseases of biliary tract
K83;K833;K80-K87;Other diseases of biliary tract
K83;K831;K80-K87;Other diseases of biliary tract
K83;K832;K80-K87;Other diseases of biliary tract
K85;K850;K80-K87;Acute pancreatitis
K85;K859;K80-K87;Acute pancreatitis
K85;K85;K80-K87;Acute pancreatitis
K85;K853;K80-K87;Acute pancreatitis
K85;K858;K80-K87;Acute pancreatitis
K85;K852;K80-K87;Acute pancreatitis
K85;K851;K80-K87;Acute pancreatitis
K86;K860;K80-K87;Other diseases of pancreas
K86;K861+8;K80-K87;Other diseases of pancreas
K86;K861+0;K80-K87;Other diseases of pancreas
K86;K861;K80-K87;Other diseases of pancreas
K86;K863;K80-K87;Other diseases of pancreas
K86;K862;K80-K87;Other diseases of pancreas
K86;K869;K80-K87;Other diseases of pancreas
K86;K86;K80-K87;Other diseases of pancreas
K86;K868;K80-K87;Other diseases of pancreas
K87;K871;K80-K87;Disorders of gallbladder, biliary tract and pancreas in diseases classified elsewhere
K87;K870;K80-K87;Disorders of gallbladder, biliary tract and pancreas in diseases classified elsewhere
K87;K87;K80-K87;Disorders of gallbladder, biliary tract and pancreas in diseases classified elsewhere
K87;K8708;K80-K87;Disorders of gallbladder, biliary tract and pancreas in diseases classified elsewhere
K87;K8700;K80-K87;Disorders of gallbladder, biliary tract and pancreas in diseases classified elsewhere
K90;K904;K90-K93;Intestinal malabsorption
K90;K901;K90-K93;Intestinal malabsorption
K90;K909;K90-K93;Intestinal malabsorption
K90;K908;K90-K93;Intestinal malabsorption
K90;K900;K90-K93;Intestinal malabsorption
K90;K902;K90-K93;Intestinal malabsorption
K90;K90;K90-K93;Intestinal malabsorption
K90;K903;K90-K93;Intestinal malabsorption
K91;K911;K90-K93;Postprocedural disorders of digestive system, not elsewhere classified
K91;K913;K90-K93;Postprocedural disorders of digestive system, not elsewhere classified
K91;K914;K90-K93;Postprocedural disorders of digestive system, not elsewhere classified
K91;K915;K90-K93;Postprocedural disorders of digestive system, not elsewhere classified
K91;K910;K90-K93;Postprocedural disorders of digestive system, not elsewhere classified
K91;K91;K90-K93;Postprocedural disorders of digestive system, not elsewhere classified
K91;K912;K90-K93;Postprocedural disorders of digestive system, not elsewhere classified
K91;K918;K90-K93;Postprocedural disorders of digestive system, not elsewhere classified
K91;K919;K90-K93;Postprocedural disorders of digestive system, not elsewhere classified
K92;K929;K90-K93;Other diseases of digestive system
K92;K920;K90-K93;Other diseases of digestive system
K92;K921;K90-K93;Other diseases of digestive system
K92;K922;K90-K93;Other diseases of digestive system
K92;K928;K90-K93;Other diseases of digestive system
K92;K92;K90-K93;Other diseases of digestive system
K93;K938;K90-K93;Disorders of other digestive organs in diseases classified elsewhere
K93;K93838;K90-K93;Disorders of other digestive organs in diseases classified elsewhere
K93;K9381;K90-K93;Disorders of other digestive organs in diseases classified elsewhere
K93;K9382;K90-K93;Disorders of other digestive organs in diseases classified elsewhere
K93;K93;K90-K93;Disorders of other digestive organs in diseases classified elsewhere
K93;K93848;K90-K93;Disorders of other digestive organs in diseases classified elsewhere
K93;K9384;K90-K93;Disorders of other digestive organs in diseases classified elsewhere
K93;K93840;K90-K93;Disorders of other digestive organs in diseases classified elsewhere
K93;K931;K90-K93;Disorders of other digestive organs in diseases classified elsewhere
K93;K930;K90-K93;Disorders of other digestive organs in diseases classified elsewhere
K93;K9388;K90-K93;Disorders of other digestive organs in diseases classified elsewhere
K93;K9380;K90-K93;Disorders of other digestive organs in diseases classified elsewhere
K93;K9383;K90-K93;Disorders of other digestive organs in diseases classified elsewhere
K93;K93820;K90-K93;Disorders of other digestive organs in diseases classified elsewhere
K93;K93828;K90-K93;Disorders of other digestive organs in diseases classified elsewhere
K93;K93830;K90-K93;Disorders of other digestive organs in diseases classified elsewhere
L00;L00;L00-L08;Staphylococcal scalded skin syndrome
L01;L01;L00-L08;Impetigo
L01;L011;L00-L08;Impetigo
L01;L010;L00-L08;Impetigo
L02;L021;L00-L08;Cutaneous abscess, furuncle and carbuncle
L02;L020;L00-L08;Cutaneous abscess, furuncle and carbuncle
L02;L028;L00-L08;Cutaneous abscess, furuncle and carbuncle
L02;L02;L00-L08;Cutaneous abscess, furuncle and carbuncle
L02;L024;L00-L08;Cutaneous abscess, furuncle and carbuncle
L02;L022;L00-L08;Cutaneous abscess, furuncle and carbuncle
L02;L023;L00-L08;Cutaneous abscess, furuncle and carbuncle
L02;L029;L00-L08;Cutaneous abscess, furuncle and carbuncle
L03;L032;L00-L08;Cellulitis
L03;L038;L00-L08;Cellulitis
L03;L039;L00-L08;Cellulitis
L03;L03;L00-L08;Cellulitis
L03;L033;L00-L08;Cellulitis
L03;L031;L00-L08;Cellulitis
L03;L030;L00-L08;Cellulitis
L04;L041;L00-L08;Acute lymphadenitis
L04;L04;L00-L08;Acute lymphadenitis
L04;L043;L00-L08;Acute lymphadenitis
L04;L042;L00-L08;Acute lymphadenitis
L04;L049;L00-L08;Acute lymphadenitis
L04;L040;L00-L08;Acute lymphadenitis
L04;L048;L00-L08;Acute lymphadenitis
L05;L059;L00-L08;Pilonidal cyst
L05;L050;L00-L08;Pilonidal cyst
L05;L05;L00-L08;Pilonidal cyst
L08;L089;L00-L08;Other local infections of skin and subcutaneous tissue
L08;L080;L00-L08;Other local infections of skin and subcutaneous tissue
L08;L088;L00-L08;Other local infections of skin and subcutaneous tissue
L08;L081;L00-L08;Other local infections of skin and subcutaneous tissue
L08;L08;L00-L08;Other local infections of skin and subcutaneous tissue
L10;L101;L10-L14;Pemphigus
L10;L102;L10-L14;Pemphigus
L10;L10;L10-L14;Pemphigus
L10;L104;L10-L14;Pemphigus
L10;L100;L10-L14;Pemphigus
L10;L108;L10-L14;Pemphigus
L10;L109;L10-L14;Pemphigus
L10;L103;L10-L14;Pemphigus
L10;L105;L10-L14;Pemphigus
L11;L111;L10-L14;Other acantholytic disorders
L11;L110;L10-L14;Other acantholytic disorders
L11;L119;L10-L14;Other acantholytic disorders
L11;L11;L10-L14;Other acantholytic disorders
L11;L118;L10-L14;Other acantholytic disorders
L12;L123;L10-L14;Pemphigoid
L12;L122;L10-L14;Pemphigoid
L12;L129;L10-L14;Pemphigoid
L12;L121;L10-L14;Pemphigoid
L12;L128;L10-L14;Pemphigoid
L12;L120;L10-L14;Pemphigoid
L12;L12;L10-L14;Pemphigoid
L13;L139;L10-L14;Other bullous disorders
L13;L130;L10-L14;Other bullous disorders
L13;L13;L10-L14;Other bullous disorders
L13;L131;L10-L14;Other bullous disorders
L13;L138;L10-L14;Other bullous disorders
L14;L14;L10-L14;Bullous disorders in diseases classified elsewhere
L20;L200;L20-L30;Atopic dermatitis
L20;L20;L20-L30;Atopic dermatitis
L20;L209;L20-L30;Atopic dermatitis
L20;L208;L20-L30;Atopic dermatitis
L21;L211;L20-L30;Seborrhoeic dermatitis
L21;L210;L20-L30;Seborrhoeic dermatitis
L21;L219;L20-L30;Seborrhoeic dermatitis
L21;L218;L20-L30;Seborrhoeic dermatitis
L21;L21;L20-L30;Seborrhoeic dermatitis
L22;L22;L20-L30;Diaper [napkin] dermatitis
L23;L236;L20-L30;Allergic contact dermatitis
L23;L237;L20-L30;Allergic contact dermatitis
L23;L234;L20-L30;Allergic contact dermatitis
L23;L233;L20-L30;Allergic contact dermatitis
L23;L239;L20-L30;Allergic contact dermatitis
L23;L235;L20-L30;Allergic contact dermatitis
L23;L232;L20-L30;Allergic contact dermatitis
L23;L231;L20-L30;Allergic contact dermatitis
L23;L23;L20-L30;Allergic contact dermatitis
L23;L238;L20-L30;Allergic contact dermatitis
L23;L230;L20-L30;Allergic contact dermatitis
L24;L247;L20-L30;Irritant contact dermatitis
L24;L248;L20-L30;Irritant contact dermatitis
L24;L24;L20-L30;Irritant contact dermatitis
L24;L246;L20-L30;Irritant contact dermatitis
L24;L243;L20-L30;Irritant contact dermatitis
L24;L245;L20-L30;Irritant contact dermatitis
L24;L249;L20-L30;Irritant contact dermatitis
L24;L242;L20-L30;Irritant contact dermatitis
L24;L244;L20-L30;Irritant contact dermatitis
L24;L241;L20-L30;Irritant contact dermatitis
L24;L240;L20-L30;Irritant contact dermatitis
L25;L254;L20-L30;Unspecified contact dermatitis
L25;L250;L20-L30;Unspecified contact dermatitis
L25;L259;L20-L30;Unspecified contact dermatitis
L25;L258;L20-L30;Unspecified contact dermatitis
L25;L251;L20-L30;Unspecified contact dermatitis
L25;L255;L20-L30;Unspecified contact dermatitis
L25;L25;L20-L30;Unspecified contact dermatitis
L25;L253;L20-L30;Unspecified contact dermatitis
L25;L252;L20-L30;Unspecified contact dermatitis
L26;L26;L20-L30;Exfoliative dermatitis
L27;L27;L20-L30;Dermatitis due to substances taken internally
L27;L270;L20-L30;Dermatitis due to substances taken internally
L27;L272;L20-L30;Dermatitis due to substances taken internally
L27;L279;L20-L30;Dermatitis due to substances taken internally
L27;L271;L20-L30;Dermatitis due to substances taken internally
L27;L278;L20-L30;Dermatitis due to substances taken internally
L28;L280;L20-L30;Lichen simplex chronicus and prurigo
L28;L282;L20-L30;Lichen simplex chronicus and prurigo
L28;L281;L20-L30;Lichen simplex chronicus and prurigo
L28;L28;L20-L30;Lichen simplex chronicus and prurigo
L29;L290;L20-L30;Pruritus
L29;L29;L20-L30;Pruritus
L29;L292;L20-L30;Pruritus
L29;L298;L20-L30;Pruritus
L29;L291;L20-L30;Pruritus
L29;L299;L20-L30;Pruritus
L29;L293;L20-L30;Pruritus
L30;L308;L20-L30;Other dermatitis
L30;L300;L20-L30;Other dermatitis
L30;L30;L20-L30;Other dermatitis
L30;L301;L20-L30;Other dermatitis
L30;L305;L20-L30;Other dermatitis
L30;L302;L20-L30;Other dermatitis
L30;L304;L20-L30;Other dermatitis
L30;L309;L20-L30;Other dermatitis
L30;L303;L20-L30;Other dermatitis
L40;L40;L40-L45;Psoriasis
L40;L401;L40-L45;Psoriasis
L40;L402;L40-L45;Psoriasis
L40;L400;L40-L45;Psoriasis
L40;L403;L40-L45;Psoriasis
L40;L405;L40-L45;Psoriasis
L40;L409;L40-L45;Psoriasis
L40;L408;L40-L45;Psoriasis
L40;L404;L40-L45;Psoriasis
L41;L411;L40-L45;Parapsoriasis
L41;L41;L40-L45;Parapsoriasis
L41;L410;L40-L45;Parapsoriasis
L41;L413;L40-L45;Parapsoriasis
L41;L412;L40-L45;Parapsoriasis
L41;L419;L40-L45;Parapsoriasis
L41;L415;L40-L45;Parapsoriasis
L41;L414;L40-L45;Parapsoriasis
L41;L418;L40-L45;Parapsoriasis
L42;L42;L40-L45;Pityriasis rosea
L43;L433;L40-L45;Lichen planus
L43;L439;L40-L45;Lichen planus
L43;L431;L40-L45;Lichen planus
L43;L438;L40-L45;Lichen planus
L43;L432;L40-L45;Lichen planus
L43;L430;L40-L45;Lichen planus
L43;L43;L40-L45;Lichen planus
L44;L448;L40-L45;Other papulosquamous disorders
L44;L440;L40-L45;Other papulosquamous disorders
L44;L444;L40-L45;Other papulosquamous disorders
L44;L441;L40-L45;Other papulosquamous disorders
L44;L443;L40-L45;Other papulosquamous disorders
L44;L449;L40-L45;Other papulosquamous disorders
L44;L44;L40-L45;Other papulosquamous disorders
L44;L442;L40-L45;Other papulosquamous disorders
L45;L45;L40-L45;Papulosquamous disorders in diseases classified elsewhere
L50;L506;L50-L54;Urticaria
L50;L509;L50-L54;Urticaria
L50;L50;L50-L54;Urticaria
L50;L500;L50-L54;Urticaria
L50;L501;L50-L54;Urticaria
L50;L502;L50-L54;Urticaria
L50;L505;L50-L54;Urticaria
L50;L504;L50-L54;Urticaria
L50;L508;L50-L54;Urticaria
L50;L503;L50-L54;Urticaria
L51;L511;L50-L54;Erythema multiforme
L51;L512;L50-L54;Erythema multiforme
L51;L5129;L50-L54;Erythema multiforme
L51;L510;L50-L54;Erythema multiforme
L51;L51;L50-L54;Erythema multiforme
L51;L5120;L50-L54;Erythema multiforme
L51;L519;L50-L54;Erythema multiforme
L51;L518;L50-L54;Erythema multiforme
L52;L52;L50-L54;Erythema nodosum
L53;L53;L50-L54;Other erythematous conditions
L53;L531;L50-L54;Other erythematous conditions
L53;L538;L50-L54;Other erythematous conditions
L53;L532;L50-L54;Other erythematous conditions
L53;L530;L50-L54;Other erythematous conditions
L53;L533;L50-L54;Other erythematous conditions
